,index,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
10081,50506,2021,2022-01-10,1854,Italy Serie A,Torino,Fiorentina,66.49,69.98,0.3579,0.3531,0.289,1.17,1.16,,,4.0,0.0,1.75,0.51,0.85,0.84,4.2,0.0
10082,50508,2021,2022-01-10,1869,Spanish Primera Division,Espanyol,Elche,64.08,59.79,0.4388,0.2756,0.2856,1.38,1.04,8.9,48.6,1.0,2.0,,,,,,
