,index,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
11237,58326,2022,2022-09-11,2411,Barclays Premier League,West Ham United,Newcastle,71.89,81.54,0.3047,0.421,0.2742,1.07,1.31,20.3,27.6,,,,,,,,
11238,58327,2022,2022-09-11,2411,Barclays Premier League,Arsenal,Everton,86.49,59.02,0.7813,0.0653,0.1534,2.3,0.5,66.1,34.2,,,,,,,,
