,index,season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
1173,1361,2016,2017-02-21,1843,French Ligue 1,Caen,AS Nancy Lorraine,52.83,45.96,0.458,0.2401,0.3018,1.43,0.97,,,1.0,0.0,1.86,0.64,1.77,0.56,1.05,0.0
1174,1364,2016,2017-02-22,1869,Spanish Primera Division,Valencia,Real Madrid,71.45,92.7,0.152,0.6712,0.1768,1.23,2.37,,,2.0,1.0,0.76,1.48,0.51,2.34,2.1,1.05
